N,p_m,p_c,trn_size,iteration,generation,best_fitness,avg_fitness
300,0.03,0.02,20,3,53,-128.70318264754368,-215.0075488522166
300,0.03,0.02,20,3,54,-115.6951674225463,-207.89258467521339
300,0.03,0.02,20,3,55,-118.08326112068522,-206.2809922952643
300,0.03,0.02,20,3,56,15.52786404500042,-197.3716643885408
300,0.03,0.02,20,3,57,-90.89117562233506,-213.1860353494199
300,0.03,0.02,20,3,58,-127.75981574503821,-199.7141379227607
300,0.03,0.02,20,3,59,-125.88027898781785,-210.58557610243142
300,0.03,0.02,20,3,60,-124.33558553417603,-209.19965506774003
300,0.03,0.02,20,3,61,-173.66563145999496,-227.79678622250475
300,0.03,0.02,20,3,62,-163.76474136094643,-222.45579052038985
300,0.03,0.02,20,3,63,-138.46648326421052,-219.23774800554816
300,0.03,0.02,20,3,64,-130.31004303683676,-221.2233837235002
300,0.03,0.02,20,3,65,-64.319206502675,-206.23145055259272
300,0.03,0.02,20,3,66,-67.2965719651132,-212.326468186309
300,0.03,0.02,20,3,67,-132.169905660283,-205.51161560293033
300,0.03,0.02,20,3,68,-127.75981574503821,-213.3622900511601
300,0.03,0.02,20,3,69,-127.75981574503821,-210.38350109024802
300,0.03,0.02,20,3,70,-126.8187996428785,-226.00122534171308
300,0.03,0.02,20,3,71,-95.12205669071392,-217.1314849297993
300,0.03,0.02,20,3,72,-94.14748010928824,-189.42929804854174
300,0.03,0.02,20,3,73,-103.68065933568312,-216.84912086004158
300,0.03,0.02,20,3,74,-113.32435804486894,-207.9427312399175
300,0.03,0.02,20,3,75,-114.72926703662543,-218.51078260066555
300,0.03,0.02,20,3,76,-128.70318264754368,-220.91102401951028
300,0.03,0.02,20,3,77,-58.37663853655727,-200.72619850059763
300,0.03,0.02,20,3,78,-68.28972164382672,-195.88943800103684
300,0.03,0.02,20,3,79,-124.94441010848846,-214.67034010869665
300,0.03,0.02,20,3,80,-127.75981574503821,-215.99312090415293
300,0.03,0.02,20,3,81,-59.36568055487916,-205.83163582299102
300,0.03,0.02,20,3,82,-99.3846820423443,-203.46911444803263
300,0.03,0.02,20,3,83,-132.169905660283,-208.5504347602463
300,0.03,0.02,20,3,84,-44.6468827043885,-202.8537257469653
300,0.03,0.02,20,3,85,-108.01162633521314,-204.8654611154429
300,0.03,0.02,20,3,86,-70.44749683231336,-212.7238037192443
300,0.03,0.02,20,3,87,-107.53945729601885,-207.88146989551385
300,0.03,0.02,20,3,88,16.0,-213.29107641008062
300,0.03,0.02,20,3,89,-127.75981574503821,-221.17784394757894
300,0.03,0.02,20,3,90,-132.169905660283,-215.58719234733263
300,0.03,0.02,20,3,91,-126.8187996428785,-226.40214861863075
300,0.03,0.02,20,3,92,-90.26164427839478,-214.22275591499636
300,0.03,0.02,20,3,93,-126.8187996428785,-215.66166450769003
300,0.03,0.02,20,3,94,-128.46262762420145,-206.08126683698603
300,0.03,0.02,20,3,95,-73.25971404805462,-200.22007078464023
300,0.03,0.02,20,3,96,-129.32728814430158,-210.47256773946404
300,0.03,0.02,20,3,97,-133.10405388322278,-228.0649405072594
300,0.03,0.02,20,3,98,2.719890110719482,-199.4868808666416
300,0.03,0.02,20,3,99,-131.23851208678758,-212.4585774991846
300,0.03,0.02,20,3,100,-65.31128874149275,-207.43669133497596
300,0.03,0.02,20,3,101,-91.2310562561766,-197.3609604082364
300,0.03,0.02,20,3,102,-132.95346318982905,-210.36871131340314
300,0.03,0.02,20,3,103,-142.01063709417264,-220.22254862773445
300,0.03,0.02,20,3,104,-133.10405388322278,-218.6101148383308
300,0.03,0.02,20,3,105,-128.70318264754368,-217.0545157965132
300,0.03,0.02,20,3,106,-90.89117562233506,-213.58001352197877
300,0.03,0.02,20,3,107,-68.28972164382672,-205.1721527552915
300,0.03,0.02,20,3,108,-132.169905660283,-211.37766440911707
300,0.03,0.02,20,3,109,-130.31004303683676,-220.84665957503015
300,0.03,0.02,20,3,110,-67.2965719651132,-210.42441467435083
300,0.03,0.02,20,3,111,-132.169905660283,-223.34309506906638
300,0.03,0.02,20,3,112,-98.41658669218482,-202.24650433036078
300,0.03,0.02,20,3,113,-129.64876634922564,-216.2633638332946
300,0.03,0.02,20,3,114,-92.20189569201838,-204.4117591814076
300,0.03,0.02,20,3,115,-126.8187996428785,-219.6247717629728
300,0.03,0.02,20,3,116,-88.3275357934736,-208.51210655517394
300,0.03,0.02,20,3,117,-134.0407993409569,-216.89083426498595
300,0.03,0.02,20,3,118,-65.5105618091294,-213.93717948606727
300,0.03,0.02,20,3,119,-116.17358552246078,-212.12007214465524
300,0.03,0.02,20,3,120,-132.169905660283,-214.72869254154503
300,0.03,0.02,20,3,121,-137.53945729601884,-211.7817735462306
300,0.03,0.02,20,3,122,-129.64876634922564,-209.77910552231558
300,0.03,0.02,20,3,123,-137.53945729601884,-206.30255002230143
300,0.03,0.02,20,3,124,-172.77309920783506,-220.0129519714159
300,0.03,0.02,20,3,125,-135.69463863518345,-218.36326683259261
300,0.03,0.02,20,3,126,-133.10405388322278,-220.8341219894962
300,0.03,0.02,20,3,127,-127.75981574503821,-215.01130703916212
300,0.03,0.02,20,3,128,-137.53945729601884,-224.1076959426295
300,0.03,0.02,20,3,129,-132.169905660283,-211.77021071193886
300,0.03,0.02,20,3,130,-116.17358552246078,-226.85614534641053
300,0.03,0.02,20,3,131,-136.61544808322665,-225.0574292193896
300,0.03,0.02,20,3,132,-129.64876634922564,-228.0662338941442
300,0.03,0.02,20,3,133,-116.17358552246078,-203.17774176517673
300,0.03,0.02,20,3,134,-131.2872536767062,-207.6452095604386
300,0.03,0.02,20,3,135,-136.61544808322665,-217.8375053979844
300,0.03,0.02,20,3,136,-125.88027898781785,-214.18886803798515
300,0.03,0.02,20,3,137,-127.75981574503821,-213.2612186206974
300,0.03,0.02,20,3,138,-70.44749683231336,-210.76868006052737
300,0.03,0.02,20,3,139,-127.75981574503821,-211.2400128704754
300,0.03,0.02,20,3,140,-129.3846820423443,-206.45945911430542
300,0.03,0.02,20,3,141,-133.10405388322278,-208.72266027809673
300,0.03,0.02,20,3,142,-127.75981574503821,-210.54087880561718
300,0.03,0.02,20,3,143,-125.88027898781785,-222.3559304642502
300,0.03,0.02,20,3,144,-132.169905660283,-212.84611490416145
300,0.03,0.02,20,3,145,-131.23851208678758,-222.27836723494863
300,0.03,0.02,20,3,146,-68.28972164382672,-194.36674812494584
300,0.03,0.02,20,3,147,-68.28972164382672,-205.76635720534216
300,0.03,0.02,20,3,148,-91.2310562561766,-217.83204610690677
300,0.03,0.02,20,3,149,-124.94441010848846,-206.59271519499805
300,0.03,0.02,20,3,150,-126.8187996428785,-218.58808183532673
300,0.03,0.02,20,3,151,-134.0407993409569,-207.95254568757045
300,0.03,0.02,20,3,152,-96.09772228646443,-213.9419731139032
300,0.03,0.02,20,3,153,-119.59820624195552,-219.94135144546604
300,0.03,0.02,20,3,154,-127.75981574503821,-216.28574670045163
300,0.03,0.02,20,3,155,-92.20189569201838,-214.09908226148556
300,0.03,0.02,20,3,156,-122.43416490252568,-205.96496719718874
300,0.03,0.02,20,3,157,-111.43669871020131,-217.69872037928496
300,0.03,0.02,20,3,158,-158.3011387029333,-221.6585962152295
300,0.03,0.02,20,3,159,-68.28972164382672,-198.17609301027784
300,0.03,0.02,20,3,160,-127.5440947723653,-201.85861048386593
300,0.03,0.02,20,3,161,-92.20189569201838,-212.23311341153692
300,0.03,0.02,20,3,162,-101.32493928760188,-220.7029079400095
300,0.03,0.02,20,3,163,-131.23851208678758,-213.97964882454383
300,0.03,0.02,20,3,164,-134.9799959983992,-224.80682294101868
300,0.03,0.02,20,3,165,-66.30375285612676,-209.77727272504492
300,0.03,0.02,20,3,166,-110.88027898781785,-225.04682501956492
300,0.03,0.02,20,3,167,-128.46262762420145,-209.42015289415534
300,0.03,0.02,20,3,168,-110.49691346263317,-198.6388290494322
300,0.03,0.02,20,3,169,-102.29693436154187,-210.60722183023492
300,0.03,0.02,20,3,170,-125.88027898781785,-214.2658141177551
300,0.03,0.02,20,3,171,-126.8187996428785,-220.86085223134705
300,0.03,0.02,20,3,172,-127.75981574503821,-218.81202038702003
300,0.03,0.02,20,3,173,-132.169905660283,-215.36806152419325
300,0.03,0.02,20,3,174,-75.39823785126467,-208.64834768953654
300,0.03,0.02,20,3,175,-110.49691346263317,-219.2063921185913
300,0.03,0.02,20,3,176,-69.28317965096906,-217.44268393157935
300,0.03,0.02,20,3,177,-124.94441010848846,-215.54291784712362
300,0.03,0.02,20,3,178,-126.8187996428785,-213.2021021901761
300,0.03,0.02,20,3,179,-132.169905660283,-220.7766834114746
300,0.03,0.02,20,3,180,-108.96589587396122,-208.27908427767528
300,0.03,0.02,20,3,181,-127.75981574503821,-218.80259975318398
300,0.03,0.02,20,3,182,-105.60701700396552,-207.03497508509878
300,0.03,0.02,20,3,183,-125.88027898781785,-220.7714807618329
300,0.03,0.02,20,3,184,-125.88027898781785,-205.3513490686127
300,0.03,0.02,20,3,185,11.83772233983162,-216.74442693185173
300,0.03,0.02,20,3,186,-131.23851208678758,-201.23537620886387
300,0.03,0.02,20,3,187,-70.44749683231336,-226.23636266792644
300,0.03,0.02,20,3,188,-90.26164427839478,-203.3810935118696
300,0.03,0.02,20,3,189,-113.32435804486894,-204.6131180117371
300,0.03,0.02,20,3,190,-56.400636936215164,-205.0228265449943
300,0.03,0.02,20,3,191,-94.14748010928824,-212.37268431077092
300,0.03,0.02,20,3,192,-137.53945729601884,-228.67665109092977
300,0.03,0.02,20,3,193,-143.84669896727925,-214.14006465222306
300,0.03,0.02,20,3,194,-125.88027898781785,-208.9727933511889
300,0.03,0.02,20,3,195,-108.96589587396122,-210.1799906926523
300,0.03,0.02,20,3,196,-132.169905660283,-219.18678282549712
300,0.03,0.02,20,3,197,-130.31004303683676,-214.0938432102613
300,0.03,0.02,20,3,198,-121.48655719667784,-206.66463617743636
300,0.03,0.02,20,3,199,-124.01136216933077,-212.49946965541443
300,0.03,0.02,20,3,200,-128.70318264754368,-218.7742352761198
300,0.03,0.02,20,3,201,-133.10405388322278,-213.92299717719033
300,0.03,0.02,20,3,202,-137.53945729601884,-214.6298863882939
300,0.03,0.02,20,3,203,-114.72926703662543,-208.4548786811575
300,0.03,0.02,20,3,204,-127.75981574503821,-212.00868322964484
300,0.03,0.02,20,3,205,-106.19570294468082,-211.01934802318223
300,0.03,0.02,20,3,206,-67.48332962798263,-205.05792632908233
300,0.03,0.02,20,3,207,-107.05948168962618,-213.23726686541318
300,0.03,0.02,20,3,208,-68.28972164382672,-207.56354336838675
300,0.03,0.02,20,3,209,-133.10405388322278,-217.65354482815647
300,0.03,0.02,20,3,210,-83.73785545725808,-198.3465771016416
300,0.03,0.02,20,3,211,8.29179606750063,-193.5117453126044
300,0.03,0.02,20,3,212,-66.30375285612676,-214.2993848465039
300,0.03,0.02,20,3,213,-129.64876634922564,-204.27997727911088
300,0.03,0.02,20,3,214,-131.23851208678758,-216.03969043715804
300,0.03,0.02,20,3,215,-122.43416490252568,-202.1927738650931
300,0.03,0.02,20,3,216,-128.70318264754368,-214.6923912277014
300,0.03,0.02,20,3,217,-115.22167621838005,-205.9096357757896
300,0.03,0.02,20,3,218,-67.2965719651132,-218.39651300092805
300,0.03,0.02,20,3,219,-123.08131845707604,-200.3033480660747
300,0.03,0.02,20,3,220,-126.8187996428785,-214.40955028780698
300,0.03,0.02,20,3,221,-82.5184174820669,-223.86937230074003
300,0.03,0.02,20,3,222,-137.53945729601884,-219.0050216704672
300,0.03,0.02,20,3,223,-89.293765408777,-214.80375541460438
300,0.03,0.02,20,3,224,-131.23851208678758,-218.8413337011889
300,0.03,0.02,20,3,225,-122.15447781671598,-217.16881338609468
300,0.03,0.02,20,3,226,-128.70318264754368,-227.88909680596578
300,0.03,0.02,20,3,227,-122.43416490252568,-202.06470814226412
300,0.03,0.02,20,3,228,-127.75981574503821,-218.61409122912707
300,0.03,0.02,20,3,229,-121.48655719667784,-218.08223083324157
300,0.03,0.02,20,3,230,-105.60701700396552,-209.76185280137366
300,0.03,0.02,20,3,231,-161.89412298131649,-217.6098280722102
300,0.03,0.02,20,3,232,-126.8187996428785,-205.08368014745
300,0.03,0.02,20,3,233,-128.70318264754368,-213.8124433761543
300,0.03,0.02,20,3,234,-108.96589587396122,-195.98338869298735
300,0.03,0.02,20,3,235,-132.169905660283,-221.08702687191763
300,0.03,0.02,20,3,236,-132.169905660283,-220.91601888755355
300,0.03,0.02,20,3,237,-116.17358552246078,-196.89994142247104
300,0.03,0.02,20,3,238,9.1690481051547,-204.07353757859735
300,0.03,0.02,20,3,239,-135.69463863518345,-214.37416167853064
300,0.03,0.02,20,3,240,-67.2965719651132,-219.35861644050476
300,0.03,0.02,20,3,241,-130.31004303683676,-214.8942139093827
300,0.03,0.02,20,3,242,-120.54277630799527,-201.06610714420444
300,0.03,0.02,20,3,243,-131.23851208678758,-203.64563399965695
300,0.03,0.02,20,3,244,-69.45883931389773,-205.21444361475716
300,0.03,0.02,20,3,245,-134.0407993409569,-223.82064794962434
300,0.03,0.02,20,3,246,-96.09772228646443,-211.89793385640024
300,0.03,0.02,20,3,247,11.83772233983162,-210.7276589043232
300,0.03,0.02,20,3,248,-127.75981574503821,-206.52105252082112
300,0.03,0.02,20,3,249,-104.24428900898053,-225.04508542142173
300,0.03,0.02,20,3,250,-127.75981574503821,-211.61189879346657
300,0.03,0.02,20,3,251,-127.75981574503821,-208.7005324571506
300,0.03,0.02,20,3,252,-89.293765408777,-211.47661955989219
300,0.03,0.02,20,3,253,-133.10405388322278,-212.6798698396851
300,0.03,0.02,20,3,254,-125.88027898781785,-209.31303685665227
300,0.03,0.02,20,3,255,-134.77722635447623,-224.99106179642686
300,0.03,0.02,20,3,256,-127.75981574503821,-209.66690983415526
300,0.03,0.02,20,3,257,-126.8187996428785,-199.32689017615027
300,0.03,0.02,20,3,258,11.83772233983162,-212.4311543564831
300,0.03,0.02,20,3,259,-131.23851208678758,-220.04585303166556
300,0.03,0.02,20,3,260,-67.2965719651132,-213.63500342746207
300,0.03,0.02,20,3,261,-121.51548460377916,-212.57311754578987
300,0.03,0.02,20,3,262,-131.23851208678758,-210.77532010820872
300,0.03,0.02,20,3,263,-108.01162633521314,-211.18992621130474
300,0.03,0.02,20,3,264,-126.8187996428785,-222.76369851150352
300,0.03,0.02,20,3,265,-34.4339811320566,-208.19248396259127
300,0.03,0.02,20,3,266,-127.75981574503821,-212.92303004789756
300,0.03,0.02,20,3,267,-33.60232526704263,-203.4337811309675
300,0.03,0.02,20,3,268,-105.1621712560464,-216.71826397469232
300,0.03,0.02,20,3,269,-126.8187996428785,-212.3936617882125
300,0.03,0.02,20,3,270,-82.5184174820669,-209.2292761175174
300,0.03,0.02,20,3,271,-132.26812023536854,-205.98158427982818
300,0.03,0.02,20,3,272,-126.8187996428785,-206.76218051836764
300,0.03,0.02,20,3,273,-112.37924020083418,-207.91674281288275
300,0.03,0.02,20,3,274,-133.10405388322278,-229.5899149438307
300,0.03,0.02,20,3,275,-119.57105459856902,-217.9629782728722
300,0.03,0.02,20,3,276,-73.41658669218482,-222.44654709316868
300,0.03,0.02,20,3,277,-131.23851208678758,-214.06395008852178
300,0.03,0.02,20,3,278,-158.3011387029333,-220.29595775412002
300,0.03,0.02,20,3,279,-130.31004303683676,-220.38217355985392
300,0.03,0.02,20,3,280,-100.35416188179427,-216.59687830007357
300,0.03,0.02,20,3,281,-132.169905660283,-216.79273072527738
300,0.03,0.02,20,3,282,-106.57252408878007,-203.3642946378516
300,0.03,0.02,20,3,283,-116.17358552246078,-221.47190798016115
300,0.03,0.02,20,3,284,-126.8187996428785,-208.94962788586568
300,0.03,0.02,20,3,285,-135.69463863518345,-208.48197201513617
300,0.03,0.02,20,3,286,-115.6951674225463,-202.00545133797127
300,0.03,0.02,20,3,287,-96.09772228646443,-215.4913218912387
300,0.03,0.02,20,3,288,-131.23851208678758,-218.03783305478078
300,0.03,0.02,20,3,289,-131.23851208678758,-225.76164714832242
300,0.03,0.02,20,3,290,-132.169905660283,-226.03722803572168
300,0.03,0.02,20,3,291,-133.10405388322278,-206.89604011726647
300,0.03,0.02,20,3,292,-127.75981574503821,-209.52132150805565
300,0.03,0.02,20,3,293,-81.52956049652737,-205.7774221825005
300,0.03,0.02,20,3,294,-126.8187996428785,-222.98548496214266
300,0.03,0.02,20,3,295,7.384226894136091,-211.56576096656144
300,0.03,0.02,20,3,296,-126.8187996428785,-195.81421426197053
300,0.03,0.02,20,3,297,-98.05205510693585,-211.8451485062036
300,0.03,0.02,20,3,298,-67.2965719651132,-218.17919601529144
300,0.03,0.02,20,3,299,-68.28972164382672,-225.0975676914003
300,0.03,0.02,20,4,0,-129.64876634922564,-215.20855981488876
300,0.03,0.02,20,4,1,-123.46366392897386,-225.39474365987746
300,0.03,0.02,20,4,2,-134.9799959983992,-214.10461391563933
300,0.03,0.02,20,4,3,-70.6931365951495,-205.41729329145227
300,0.03,0.02,20,4,4,-127.3698645180507,-203.3789168662696
300,0.03,0.02,20,4,5,-137.53945729601884,-216.58916579114756
300,0.03,0.02,20,4,6,-128.70318264754368,-206.66524238638425
300,0.03,0.02,20,4,7,-105.60701700396552,-211.72484204128202
300,0.03,0.02,20,4,8,-110.88027898781785,-213.32531083715784
300,0.03,0.02,20,4,9,-92.20189569201838,-195.20052714291785
300,0.03,0.02,20,4,10,-65.31128874149275,-215.87596789442287
300,0.03,0.02,20,4,11,-90.26164427839478,-219.1143612331739
300,0.03,0.02,20,4,12,-142.92702786528704,-212.9965720161995
300,0.03,0.02,20,4,13,-129.3846820423443,-218.64869299209036
300,0.03,0.02,20,4,14,-67.2965719651132,-214.58438935968766
300,0.03,0.02,20,4,15,-82.5184174820669,-216.7087402549555
300,0.03,0.02,20,4,16,-126.8187996428785,-218.86832663667093
300,0.03,0.02,20,4,17,-128.70318264754368,-221.80911704152018
300,0.03,0.02,20,4,18,-128.70318264754368,-216.23086299613422
300,0.03,0.02,20,4,19,-127.75981574503821,-215.5783589081706
300,0.03,0.02,20,4,20,-96.09772228646443,-214.90369707676507
300,0.03,0.02,20,4,21,-130.31004303683676,-201.36316759007136
300,0.03,0.02,20,4,22,-115.22167621838005,-214.81258603370094
300,0.03,0.02,20,4,23,-96.09772228646443,-209.381664951109
300,0.03,0.02,20,4,24,-128.70318264754368,-219.57434026062094
300,0.03,0.02,20,4,25,-130.31004303683676,-228.27963314486706
300,0.03,0.02,20,4,26,-125.88027898781785,-223.8722838303556
300,0.03,0.02,20,4,27,-127.75981574503821,-216.41535687556132
300,0.03,0.02,20,4,28,-68.28972164382672,-204.08306613309202
300,0.03,0.02,20,4,29,-122.15447781671598,-212.9901608752984
300,0.03,0.02,20,4,30,-127.75981574503821,-209.17825913486757
300,0.03,0.02,20,4,31,-127.75981574503821,-210.3965288055626
300,0.03,0.02,20,4,32,-125.88027898781785,-212.59053273598164
300,0.03,0.02,20,4,33,-96.09772228646443,-216.8929712826267
300,0.03,0.02,20,4,34,-69.28317965096906,-198.20598897325803
300,0.03,0.02,20,4,35,-68.28972164382672,-217.17552732664987
300,0.03,0.02,20,4,36,-105.1621712560464,-219.3218348935115
300,0.03,0.02,20,4,37,-90.73513677041127,-202.9571546361232
300,0.03,0.02,20,4,38,-68.28972164382672,-206.12704050747215
300,0.03,0.02,20,4,39,-116.17358552246078,-210.28836347204853
300,0.03,0.02,20,4,40,-89.91102314577124,-213.5477876734911
300,0.03,0.02,20,4,41,-107.05948168962618,-201.17016369133165
300,0.03,0.02,20,4,42,-105.60701700396552,-201.47060470635128
300,0.03,0.02,20,4,43,-126.8187996428785,-232.3352007850086
300,0.03,0.02,20,4,44,-126.8187996428785,-214.19003542624972
300,0.03,0.02,20,4,45,-86.97618372363071,-214.84105539815383
300,0.03,0.02,20,4,46,-143.84669896727925,-225.63641093829938
300,0.03,0.02,20,4,47,-125.88027898781785,-214.7480116478884
300,0.03,0.02,20,4,48,-92.20189569201838,-210.4899507605254
300,0.03,0.02,20,4,49,-132.169905660283,-217.97308489479263
300,0.03,0.02,20,4,50,-134.9799959983992,-217.54092937500712
300,0.03,0.02,20,4,51,15.876894374382339,-222.28782210764126
300,0.03,0.02,20,4,52,-129.64876634922564,-218.499627774179
300,0.03,0.02,20,4,53,-132.169905660283,-215.61836046188853
300,0.03,0.02,20,4,54,-125.88027898781785,-209.8466972710898
300,0.03,0.02,20,4,55,-131.2872536767062,-220.68949509206223
300,0.03,0.02,20,4,56,-132.26812023536854,-219.35795073374942
300,0.03,0.02,20,4,57,-115.22167621838005,-208.13840423058937
300,0.03,0.02,20,4,58,-136.61544808322665,-225.51710395810912
